euid,siteid,treatmentid,sitecode,eucode,State,ACE_mg/g,%OM_LOI,CO2_24hr,M3_Al,M3_As,M3_B,M3_Ba,AA_Ca,M3_Ca,M3_Cd,Texture_Class,M3_Co,M3_Cr,DTPA_Cu,M3_Cu,Salts_mmho/cm,DTPA_Fe,M3_Fe,AA_K,M3_K,AA_Mg,M3_Mg,DTPA_Mn,M3_Mn,M3_Mo,AA_Na,M3_Na,M3_Ni,M3_P,Olsen_P,M3_Pb,pH,M3_S,b_soc,C%_dry_combustion,N%_dry_combustion,DTPA_Zn,M3_Zn,ECEC,C_Mineralization_Pot,OC_H2O_mg/kg,H3A_IN_ppm,H3A_IP_mg/kg,H3A_NH4_mg/kg,H3A_NO3_mg/kg,H3A_OP_mg/kg,H3A_TP_mg/kg,H3A_ICAPAl,H3A_ICAPCa,H3A_ICAPCu,H3A_ICAPFe,H3A_ICAPK,H3A_ICAPMg,H3A_ICAPMn,H3A_ICAPNa,H3A_ICAPS,H3A_ICAPZn,%OM_LOI2,Buffer_pH,WEN_mg/kg,WEON_mg/kg
1064,79,350,USMT01,USMT01009,Montana,4.055348293,1.6005855599772354,22.73080964,558.421,0.12315,0.6181,64.5377,,2292.97,0.23313,clay loam,1.00665,,,1.84593,0.0905,,84.0225,,409.438,,530.057,,106.323,,,5.06575,2.53862,59.7764,,1.85682,6.06,8.52187,1.449323574,1.449323574,0.137486357,,1.28056,16.95385856,14.094,103,4.5,31.4,0.8,3.7,5.9,37,134,522,0.08,38,119,169,5.7,16,2.9,0.09,2.6,7,11.6,8.2
1067,79,351,USMT01,USMT01010,Montana,4.150840204,1.679090909090918,23.69807809,593.602,0.13305,0.52117,66.8351,,2218.17,0.25331,clay loam,0.83723,,,1.88379,0.0924,,94.6345,,427.93,,524.26,,93.693,,,5.06575,2.72792,68.3769,,1.84449,5.75,8.66177,1.452031062,1.452031062,0.138526382,,1.35362,16.57896652,14.929199999999998,107,3.9,36.2,0.6,3.3,6.8,43,167,459,0.13,66,139,153,6.6,13,3.1,0.23,2.7,7.2,10.9,7.9
1055,79,347,USMT01,USMT01011,Montana,3.430841953,1.4657746478873295,19.82900414,585.701,0.17518,0.53631,59.7603,,2218.74,0.1871,clay loam,0.9394,,,1.81093,0.1174,,84.3314,,365.409,,533.384,,92.446,,,5.06575,2.63663,45.8349,,1.70786,5.69,9.15487,1.352571091,1.352571091,0.138625821,,0.96185,16.49753986,11.623199999999999,103,12.5,23.4,1.3,11.2,5.5,29,139,434,0.11,47,108,145,4.7,14,3.8,0.08,2.4,6.9,19.2,7.8
1052,79,346,USMT01,USMT01012,Montana,2.387541369,1.616965699208437,35.78893432,454.272,0.33643,0.91869,66.7382,3962.09,3898.38,0.19501,loam,1.716,,0.92,2.06987,0.215,9.68,50.7344,372.516,468.479,470.407,530.315,9.66,152.39,,8.9959,5.09749,2.37477,56.5555,33.0732,2.34106,7.29,7.27488,1.45323,1.45323,0.13661,0.38,1.0417,25.13458292,7.5516,91,8,55.3,0.5,7.4,6.4,62,102,1182,0.08,16,109,232,5,10,3.6,0.1,2.4,7.2,12,5.8
1049,79,345,USMT01,USMT01013,Montana,4.254432691,1.8355737704918136,28.92132798,578.029,0.17502,0.52621,62.8857,,2203.41,0.21302,loam,0.96177,,,1.66425,0.1176,,89.2506,,368.576,,506.064,,100.895,,,4.72835,2.54248,68.2181,,1.83615,5.53,9.15237,1.492083836,1.492083836,0.151093623,,1.16502,16.19987766,16.0428,123,6.6,31.1,0.9,5.7,5.3,36,146,453,0.12,52,110,145,6.8,10,3.2,0.14,2.8,7.2,15.3,9.5
1046,79,344,USMT01,USMT01014,Montana,3.796275665,1.6882859990034782,29.8885965,540.77,0.19644,0.57853,62.1439,,2405.12,0.21986,loam,0.97477,,,1.72188,0.1057,,84.2402,,399.086,,501.382,,95.8682,,,4.72835,2.28253,72.33,,1.79939,6.09,7.59446,1.451422989,1.451422989,0.143918058,,1.25336,17.24763963,22.272,113,3.3,37.4,0.9,2.5,6.4,44,138,531,0.1,45,121,158,5.3,12,2.7,0.15,2.7,7.2,10.7,8.5
1058,79,348,USMT01,USMT01015,Montana,3.34270359,1.4257624559637547,24.56861973,609.139,0.19175,1.02846,67.3278,,2330.45,0.20666,loam,0.99015,,,1.91762,0.1016,,83.9591,,328.989,,577.275,,99.2251,,,12.88556,2.65078,53.8416,,1.80214,5.58,10.77427,1.278519403,1.278519403,0.131190379,,1.7109,17.36246334,10.787999999999998,103,10.3,31,0.8,9.5,6.2,37,141,471,0.1,42,94,165,5.3,14,3.8,0.09,2.3,7,15.2,6.5
1061,79,349,USMT01,USMT01016,Montana,3.440931695,1.2121553090332695,23.11771705,556.022,0.11192,0.70968,59.3466,,2145.82,0.20112,loam,1.02322,,,1.72419,0.1054,,81.8968,,292.78,,511.879,,101.235,,,4.72835,2.48647,53.1074,,1.77892,5.63,9.07467,1.342058828,1.342058828,0.139047615,,1.20463,15.76603667,11.658,94,9.8,28.8,0.5,9.3,5.4,34,147,447,0.11,50,88,153,5.7,14,3.5,0.13,2.4,7,16.4,6.7
1065,79,350,USMT01,USMT01017,Montana,2.809413384,1.5477777777777786,33.75767045,454.004,0.28571,1.08802,57.9208,,3099.98,0.19798,loam,1.84776,,,2.23957,0.1614,,43.5284,,297.706,,538.534,,165.659,,,4.72835,2.66794,54.4806,,2.28521,7.05,7.67179,1.313244152,1.313244152,0.132264519,,1.22532,20.77159018,10.8924,101,5.1,40.3,0.9,4.2,5.7,46,117,802,0.11,17,80,193,9.3,12,2.8,0.07,2.6,7.2,11.5,7.3
1068,79,351,USMT01,USMT01018,Montana,3.259841691,1.6303439291297612,30.85586495,506.468,0.27006,0.79076,62.0777,,2762.28,0.20364,loam,1.55881,,,1.99758,0.1376,,59.5915,,300.716,,540.574,,134.072,,,4.72835,2.78117,53.301,,2.17704,6.43,7.3639,1.227813614,1.227813614,0.123583114,,1.2689,19.10780842,16.9128,112,6.8,33.5,1.2,5.6,5.9,39,131,647,0.12,27,88,177,7.8,14,3.4,0.12,2.6,7.2,13.5,8.8
1056,79,347,USMT01,USMT01019,Montana,2.612463077,1.5759855521156079,33.75767045,465.511,0.35182,1.10476,62.1101,3275.96,3072.4,0.1866,loam,1.96056,,0.98,2.25957,0.203,7.14,41.5369,291.327,367.594,498.961,545.158,13.32,170.951,,10.6874,6.79441,2.84276,44.451,24.9902,2.33774,7.22,8.04754,1.332265953,1.39973,0.15088,0.36,0.99697,20.87707302,9.569999999999999,111,10.6,34.9,1.1,9.4,5.7,41,112,815,0.1,18,88,195,10.7,12,3.6,0.1,2.3,7.2,18.1,7.6
1053,79,346,USMT01,USMT01020,Montana,2.883602823,1.6328454452405181,26.986791,492.771,0.2205,0.78217,60.5872,,2711.13,0.18245,loam,1.74736,,,1.92184,0.137,,54.0317,,287.036,,541.098,,148.056,,,4.72835,2.63597,54.2743,,2.23117,6.77,7.45476,1.208652253,1.208652253,0.120869239,,1.06399,18.82134796,12.18,104,9.8,40.4,1.3,8.6,5.7,46,122,631,0.11,22,85,174,9.6,12,3.6,0.17,2.3,7.2,16.2,7.7
1050,79,345,USMT01,USMT01021,Montana,4.086283977,1.6030039525691675,28.92132798,543.393,0.17175,0.56147,59.1052,,1991.73,0.22919,loam,1.08692,,,1.50446,0.101,,87.5823,,417.644,,485.209,,107.436,,,4.72835,2.40973,83.1485,,1.92861,5.95,8.17877,1.343328061,1.343328061,0.140019183,,1.53268,15.09349955,20.009999999999998,119,4.9,48.3,1.2,3.7,6.3,55,157,446,0.11,56,149,153,6.3,13,2.9,0.23,2.5,7.2,12.6,8.8
1047,79,344,USMT01,USMT01022,Montana,4.210360192,1.9183375959079143,31.82313348,535.719,0.13331,0.98041,56.2566,,2033.79,0.21265,loam,1.10289,,,1.55168,0.102,,85.7653,,362.73,,477.699,,111.012,,,5.06575,2.44243,67.5582,,1.97622,5.87,9.59797,1.409396136,1.409396136,0.14186512,,1.51179,15.10187827,22.306799999999996,129,5.2,32.9,1.1,4.1,6.4,39,155,428,0.13,59,123,143,8.3,13,3.2,0.18,2.6,7.2,13.2,9.4
1059,79,348,USMT01,USMT01023,Montana,3.372892827,1.518318924111418,25.05225402,557.164,0.12973,0.72008,61.6522,,2125.13,0.20382,loam,1.18089,,,1.64965,0.0993,,77.996,,350.688,,519.534,,115.99,,,5.06575,2.49614,51.0637,,1.88172,5.77,8.81837,1.183205393,1.183205393,0.127177325,,1.56218,15.8763267,11.309999999999999,111,9.2,27.8,1,8.2,6,34,145,449,0.11,49,112,154,7.2,13,3.4,0.23,2.3,7.2,18.8,10.4
1062,79,349,USMT01,USMT01024,Montana,4.024445743,1.5560647693817635,22.15044852,574.353,0.15256,0.48955,56.2843,,2012.71,0.2035,loam,0.91954,,,1.55294,0.1154,,89.2872,,389.357,,484.833,,99.0483,,,5.06575,2.5696,55.7535,,1.75209,5.6,10.35057,1.172689346,1.172689346,0.122245243,,1.40358,15.12420379,7.7604,112,12.9,28.1,2.1,10.7,6.2,34,155,436,0.12,56,133,151,7.1,13,4,0.18,2.5,7,20,9.8
1073,80,353,USMT02,USMT02001,Montana,5.32790528,1.5101500938086283,28.92132798,507.816,0.118,0.27606,25.2812,,1006.96,0.21075,sand loam,0.72814,,,0.78017,0.135,,128.467,,368.136,,142.044,,95.9113,,,5.25605,1.71754,96.2522,,1.23043,4.94,11.48777,1.455773835,1.455773835,0.136092842,,1.2956,7.185302334,21.332399999999996,130,14.2,46.2,2.1,12.1,6.7,53,208,292,0.13,113,191,66,19.7,11,4,0.45,2,6.9,23.3,12.3
1069,80,352,USMT02,USMT02002,Montana,3.625680163,1.0080952380952284,26.50315677,509.862,0.11256,0.29689,25.2021,,1321.18,0.16258,sand loam,0.67775,,,1.01894,0.157,,109.843,,250.194,,234.066,,80.411,,,5.25605,2.03234,81.5266,,1.11984,5.74,11.00767,0.893550788,0.893550788,0.09672534,,0.84259,9.220827288,20.392799999999998,125,12,47.7,2.7,9.3,7,55,218,323,0.16,112,134,90,12.3,12,4.4,0.36,1.6,6.9,18.5,10.3
1077,80,354,USMT02,USMT02003,Montana,4.717398209,1.0919424460431875,23.60135127,521.927,,0.38093,26.7445,,1029.78,0.1994,sand loam,0.59984,,,0.91049,0.0935,,129.785,,271.583,,145.427,,83.1512,,,5.25605,1.68179,102.855,,1.18777,4.99,11.71547,1.234887877,1.234887877,0.120020831,,1.07137,7.080020958,17.747999999999998,140,7.4,46.7,1.4,6,7.1,54,204,276,0.13,101,138,64,14.1,11,3.6,0.34,1.7,6.9,17.8,12.4
1081,80,355,USMT02,USMT02004,Montana,2.836594926,0.674059041,14.41230055,466.354,,0.25674,24.873,,894.45,0.13674,sand loam,0.56298,,,0.87694,0.057,,109.821,,182.733,,141.697,,67.0244,,,5.25605,1.42555,63.3111,,0.90068,5,7.97177,0.705364035,0.705364035,0.082288673,,0.91374,6.144466878,7.5168,105,4.5,34.2,1.1,3.4,7.4,42,269,239,0.25,158,119,71,12.9,12,2.7,0.58,1.2,6.9,12.8,10.4
1070,80,352,USMT02,USMT02005,Montana,3.729955997,0.8835660627485511,15.37956907,502.957,0.10665,0.21216,19.1073,,700.905,0.16043,sand loam,0.50157,,,0.71698,0.0918,,138.848,,222.981,,116.694,,67.9051,,,1.40966,1.35233,118.97,,0.96746,4.64,18.54111,0.819,0.819,0.089,,0.89886,5.054873019,10.0224,117,10.1,61.4,2.2,8,10.2,72,287,216,0.23,165,137,71,13.8,12,4.2,0.6,1.2,6.9,18.8,11.5
1082,80,355,USMT02,USMT02006,Montana,3.149718068,0.811266795,13.92866632,467.74,,0.20463,22.4668,,924.332,0.15093,sand loam,0.54947,,,0.88367,0.0844,,109.389,,234.784,,132.442,,70.3,,,1.57445,1.5047,68.9322,,0.87193,5,20.00581,0.84,0.84,0.101,,1.01007,6.334209025,8.143199999999998,102,9.1,34.4,1.4,7.7,7.1,42,214,261,0.21,122,118,68,12.4,10,3.7,0.46,1.2,6.9,18.4,11.2
1074,80,353,USMT02,USMT02007,Montana,5.557980418,1.4486570743405218,26.986791,513.88,,0.29159,24.4212,,1019.12,0.20885,sand loam,0.71399,,,0.87508,0.1193,,139.122,,295.852,,140.319,,103.53,,,5.25605,1.6533,93.9261,,1.28663,4.8,12.62287,1.396746542,1.396746542,0.14,,1.35964,7.046388112,15.5556,123,8.9,37.9,2.1,6.8,7.6,45,170,270,0.13,92,132,58,19.4,12,3.7,0.32,2,6.9,18,11.4
1078,80,354,USMT02,USMT02008,Montana,5.699691415,1.6646850393700687,28.92132798,580.843,0.13021,0.30098,30.1622,,1088.87,0.23951,sand loam,0.62273,,,1.10261,0.1148,,142.994,,339.949,,163.569,,96.9962,,,5.25605,2.0694,91.3791,,1.34043,4.81,15.23367,1.499095528,1.499095528,0.149,,1.1843,7.701956982,19.5228,132,8.9,35.1,3.6,5.3,7,42,165,257,0.13,82,124,58,13.2,10,3.9,0.24,2.3,6.9,17.1,10.9
1079,80,354,USMT02,USMT02009,Montana,4.512449242,1.4087959866220563,24.56861973,579.94,,0.29545,29.6624,,1111.92,0.21055,sand loam,0.62664,,,1.11265,0.1005,,141.063,,310.457,,157.466,,82.2728,,,5.25605,1.98216,84.3103,,1.32439,4.97,13.99637,1.203975595,1.203975595,0.122,,1.05717,7.690723363,16.0776,125,9,33,2.2,6.8,6.3,39,193,281,0.16,96,136,64,11.8,12,3.7,0.34,1.9,6.8,17.1,10.5
1071,80,352,USMT02,USMT02010,Montana,4.638395844,1.2523529411764684,25.05225402,517.319,,0.45234,24.8847,,1317.49,0.17631,sand loam,0.65265,,,1.04567,0.1178,,117.301,,319.119,,204.806,,79.7951,,,2.82503,1.91549,83.6943,,1.19789,5.21,13.55527,1.116349281,1.116349281,0.116,,0.96294,9.124709418,19.139999999999997,147,8.3,38.9,1.9,6.5,7.8,47,216,341,0.19,112,142,86,12.2,12,4.5,0.41,1.7,6.9,21.8,14.5
1075,80,353,USMT02,USMT02011,Montana,4.405310553,1.328441558,24.56861973,504.108,0.11449,0.3553,26.4186,,1178.82,0.18745,sand loam,0.72984,,,0.96808,0.115,,114.704,,274.843,,206.855,,89.2465,,,2.87569,2.08621,79.1525,,1.24173,5.06,10.88617,1.224699406,1.224699406,0.128,,1.06615,8.335129017,17.4696,147,8.8,38.1,1.3,7.5,7,45,199,307,0.16,105,132,82,14.4,11,3.8,0.35,1.9,6.9,21.5,13.3
1083,80,355,USMT02,USMT02012,Montana,3.277399094,0.9131682090364817,22.63408275,446.716,0.12012,0.29864,26.5293,,1418.76,0.1423,sand loam,0.76686,,,1.1098,0.094,,87.4413,,271.929,,226.123,,82.6115,,,2.23301,1.91612,57.1421,,1.11205,5.8,8.28047,0.86978417,0.86978417,0.093,,1.05021,9.685122504,11.658,122,8.1,38.3,1.2,6.9,7.1,45,220,424,0.18,112,141,100,13.3,10,3.9,0.47,1.3,7.2,17.4,10.4
1084,80,355,USMT02,USMT02013,Montana,3.249813556,0.8128893905191708,18.7650088,459.632,0.13444,0.24139,25.5857,,1204.12,0.15818,sand loam,0.65835,,,1.01178,0.0851,,101.129,,272.255,,175.919,,77.8658,,,1.85696,1.82003,64.7299,,1.01756,5.45,8.24397,0.884760398,0.884760398,0.093,,1.11227,8.192758698,9.8484,106,7.7,35.2,1.3,6.5,6.9,42,210,323,0.18,116,137,76,12.4,11,3.3,0.46,1.5,6.9,16.2,9.8
1076,80,353,USMT02,USMT02014,Montana,5.209558236,1.3743030869971768,39.07764716,511.276,0.11919,0.2694,20.0232,,892.359,0.19709,sand loam,0.6885,,,0.75642,0.1389,,142.403,,315.112,,138.904,,95.2581,,,1.98735,1.60019,100.337,,1.32599,4.77,13.53837,1.268933939,1.268933939,0.13,,1.23038,6.435965455,12.18,148,9,39.9,1,8,7.5,47,187,242,0.13,102,144,59,16.6,11,4,0.34,1.9,6.9,22,12.8
1080,80,354,USMT02,USMT02015,Montana,5.23103824,1.4622361692236323,23.60135127,562.864,,0.2642,23.8499,,911.944,0.20308,sand loam,0.55383,,,0.92981,0.0983,,149.306,,272.814,,136.531,,85.0073,,,1.66672,1.7674,105.478,,1.27212,4.67,14.86347,1.309420238,1.309420238,0.124,,1.03116,6.404269399,14.929199999999998,144,7.4,45.3,1.8,5.7,8.1,53,203,254,0.14,101,131,60,12.4,13,4.3,0.29,2.1,6.8,18.6,12.4
1072,80,352,USMT02,USMT02016,Montana,4.515067431,1.2791743119265961,33.27403623,455.812,0.16558,0.48588,22.7167,,1596.56,0.19344,sand loam,0.65466,,,1.00666,0.2,,112.421,,338.244,,201.464,,80.4821,,,2.3647,1.61282,105.738,,1.30958,6.25,13.58297,1.217180114,1.217180114,0.123,,1.32518,10.53924084,30.971999999999998,155,11,57.3,1.5,9.5,9.1,66,173,603,0.12,80,157,97,11.8,12,6.5,0.37,2.4,7.2,26,14.2
1089,82,357,USNC02,USNC02001,North Carolina,1.683790861,2.1620265780730916,17.50755975,585.148,,0.366123,8.26664,,546.739,0.0512568,sandy clay loam,0.0938975,,,1.71828,0.238,,100.34,,151.484,,100.907,,9.55411,,,142.295,0.0796942,73.4938,,7.13156,5.21,17.2914,0.685094222,0.685094222,0.064,,1.99621,4.581687258,17.226,135,43.5,12.4,20.5,22.9,2.1,14,117,199,0.27,41,38,52,3.3,7,4.2,0.6,2.3,6.7,42,8
1085,82,356,USNC02,USNC02002,North Carolina,5.841826588,2.1286956521739238,33.46748991,508.832,,0.391204,9.68646,,801.107,0.080265,sand loam,0.0554043,,,1.29062,0.0829,,124.483,,130.028,,113.72,,6.61608,,,140.715,0.0946194,206.6,,10.2364,6.2,13.0708,1.190520017,1.190520017,0.106,,3.2272,5.898411774,48.441599999999994,190,17.1,32.7,11.9,5.1,4.7,37,126,340,0.16,41,36,75,2.2,6,3.3,0.88,2.3,6.7,19.5,9.1
1093,82,358,USNC02,USNC02003,North Carolina,1.683790861,2.895502816,21.86026797,610.41,,0.44305,6.92486,,672.954,0.0799667,sandy clay loam,0.177604,,,1.24278,0.0911,,58.2927,,139.833,,130.386,,9.80907,,,139.581,0.097119,53.4573,,6.88243,6.05,14.6812,0.849800661,0.849800661,0.079,,1.57371,5.416740958,19.766399999999997,184,21.7,10.5,14.8,6.9,1.1,12,103,363,0.18,24,38,74,2.3,7,4.7,0.61,2.4,6.8,21.1,8.2
1094,82,358,USNC02,USNC02004,North Carolina,3.795823714,2.9856673114119827,26.69661045,638.942,,0.448138,10.3868,,1116.87,0.0905198,sandy clay loam,0.178924,,,2.51713,0.1027,,122.79,,129.526,,160.732,,9.87042,,,142.319,0.0874384,255.186,,12.0601,6.63,15.3128,1.300453579,1.300453579,0.115,,3.88612,7.874679777,45.727199999999996,143,20,50.8,14.8,5.2,3.8,55,194,585,0.28,56,39,134,2.3,8,4.8,1.06,2.8,7.2,17.5,6
1086,82,356,USNC02,USNC02005,North Carolina,5.263919407,3.4578727634194775,49.42742006,550.991,,0.453344,9.96361,,834.432,0.109717,sandy clay loam,0.0726917,,,3.05206,0.1064,,153.554,,146.617,,131.79,,8.86251,,,138.88,0.17547,101.166,,10.2017,5.86,14.2929,1.40854634,1.40854634,0.136,,5.32676,6.250178493,86.8608,210,21.8,21.7,15.1,6.7,3,25,160,348,0.36,64,44,83,2.6,7,5.3,1.65,3.2,6.6,25.1,10.6
1090,82,357,USNC02,USNC02006,North Carolina,2.842678869,3.1637316356513283,33.46748991,522.375,,0.359983,11.8972,,748.586,0.0731407,sandy clay loam,0.168193,,,3.91703,0.0705,,50.6878,,145.447,,130.304,,12.6079,,,136.784,0.0954621,56.0504,,9.79018,6.44,10.655,0.883042752,0.883042752,0.087,,2.89384,5.796451099,22.6896,180,15.5,16.3,12.8,2.6,2.6,19,169,259,0.55,44,37,65,2.4,8,3.3,1.06,2.5,6.7,18.3,6.9
1087,82,356,USNC02,USNC02007,North Carolina,2.608679268,3.0709236752552393,32.50022141,514.941,,0.413699,11.4711,,814.719,0.0719571,sandy clay loam,0.160167,,,1.75757,0.0924,,45.5859,,170.896,,134.848,,13.5914,,,141.221,0.0990131,30.9739,,7.10981,6.45,14.2526,1.117357905,1.117357905,0.104,,2.12467,6.249527908,30.171599999999998,135,19.2,9.2,13.1,6.1,2.1,11,186,296,0.21,47,49,79,2.5,7,3,0.71,2.5,6.8,18.6,8.4
1091,82,357,USNC02,USNC02008,North Carolina,1.893092528,2.5096657871592036,19.44209674,502.94,,0.306899,6.97631,,657.358,0.0559808,sandy clay loam,0.0906962,,,1.79296,0.0565,,57.4948,,139.347,,117.133,,10.0614,,,137.014,0.0827802,52.3814,,6.92555,6.32,11.8613,0.660162789,0.660162789,0.056,,3.35601,5.215911855,13.9896,150,19.4,13,15.4,4,2,15,110,229,0.31,30,36,60,1.8,7,3.9,1.07,2.1,6.8,17.7,7.7
1095,82,358,USNC02,USNC02009,North Carolina,3.128317072,4.312772861356944,32.01658716,600.664,,0.319326,6.92002,,925.841,0.0681472,sandy clay loam,0.105507,,,1.85676,0.145,,39.59,,184.249,,164.865,,12.8255,,,140.215,0.094461,59.9009,,9.62641,6.17,13.9004,1.05324795,1.05324795,0.102,,2.52827,7.085144444,64.6584,162,36.1,13.4,14.6,21.4,3.3,17,194,331,0.21,48,57,89,2.7,8,4.3,0.83,3.4,6.7,41.6,14
1096,82,358,USNC02,USNC02010,North Carolina,4.700089828,3.1460903027193545,32.01658716,548.475,,0.321528,10.2371,,635.19,0.130341,sand loam,0.182414,,,3.82236,0.776,,72.8473,,150.092,,115.024,,15.0417,,,135.271,0.142401,69.2226,,11.2308,5.72,19.4054,1.62549895,1.62549895,0.135,,11.8083,5.107471303,62.883599999999994,189,17.4,10.8,12.5,4.9,1.6,12,219,243,0.42,61,45,70,3.4,7,3.4,3.75,3.2,6.6,36,24.9
1092,82,357,USNC02,USNC02011,North Carolina,1.990070111,1.7751150895140682,15.08938851,414.466,,0.218953,10.1607,,390.827,0.0828466,sand loam,0.338648,,,4.14181,0.0999,,76.7822,,123.878,,67.9975,,25.5458,,,132.824,0.0928528,47.8172,,9.05364,5.67,9.50321,0.528543623,0.528543623,0.044,,8.87677,3.415914521,19.662,116,24,10.2,12.4,11.5,1.4,12,182,140,1.18,60,37,42,4.4,7,2.3,3.12,1.5,6.7,24.4,4.3
1088,82,356,USNC02,USNC02012,North Carolina,3.910545788,2.8833919843597036,47.00924883,470.975,,0.351442,8.34683,,886.265,0.120778,sand loam,0.153517,,,8.05494,0.0919,,64.5992,,124.59,,144.327,,15.8113,,,139.867,0.112935,60.2876,,13.051,6.54,17.4667,1.479014583,1.479014583,0.126,,11.0605,6.561629218,48.998400000000004,169,17.1,13.4,12.2,4.9,0.6,14,160,401,0.81,45,36,104,3.3,7,4.2,3.47,2.9,6.8,21.9,12.1
1115,83,365,USNC03,USNC03001,North Carolina,5.543157336,1.876481481481465,43.8172628,776.204,,1.51496,14.1901,,663.333,0.05,sand loam,0.34833,,,6.52928,0.108,,266.019,,195.177,,97.5238,,77.6521,,,9.04843,0.24792,421.345,,6.35357,6.17,14.47866,1.297341506,1.297341506,0.112824938,,9.42626,4.669158856,14.267999999999999,106,29.7,117.1,24.8,4.8,17.2,134,187,385,2.18,116,107,78,36.8,26,8.2,4.38,2,7.2,29.3,8.7
1118,83,366,USNC03,USNC03002,North Carolina,5.158946067,1.9274205784732228,38.49728608,784.058,,1.45748,14.9742,,673.419,0.05,sand loam,0.38083,,,6.3242,0.148,,209.53,,219.333,,103.89,,73.7929,,,8.73082,0.21848,375.976,,6.73757,5.79,15.49996,1.591806984,1.591806984,0.129165066,,10.429,4.833199016,18.3396,84,27.6,109.1,15.4,12.1,8.7,118,190,401,1.89,74,131,89,21,20,8.5,4.38,2.3,6.8,30.3,8.3
1121,83,367,USNC03,USNC03003,North Carolina,5.879758422,2.043559011893861,54.45721623,591.986,,1.67583,15.0589,,780.345,0.10813,sand loam,0.37023,1.04958,,3.87383,0.195,,209.876,,135.589,,126.869,,53.7577,,,9.29123,0.18012,283.625,,7.83623,5.88,15.77986,1.379394389,1.379394389,0.127888884,,9.21358,5.34702874,18.2004,101,25,95,19.2,5.7,10.3,105,155,442,1.1,90,85,98,23,19,8.5,4.01,2.4,7.2,24.2,6.1
1112,83,364,USNC03,USNC03004,North Carolina,5.363858734,1.6208026440037786,28.82460113,611.06,,0.99496,12.0887,,476.554,0.05,sand loam,0.2276,,,5.70954,0.1897,,244.008,,138.315,,55.3784,,43.2275,,,7.20794,0.23238,323.357,,6.1566,4.76,15.14106,1.517705448,1.517705448,0.131840446,,11.4023,3.23026676,21.610799999999998,68,29,98.1,4.5,24.5,12.3,110,162,275,2.1,112,83,47,19,21,7.7,5.47,2.2,6.7,33.9,4.8
1097,83,359,USNC03,USNC03005,North Carolina,4.706589266,1.8824828532235887,31.24277237,724.338,,0.36251,21.4412,,579.875,0.12173,sand loam,0.52946,,,0.93493,0.0937,,176.973,,207.302,,111.11,,91.2032,,,2.7227,0.21267,232,,9.49278,5.81,10.20636,1.312811698,1.312811698,0.108641145,,5.944,4.368674631,14.267999999999999,71,8.4,70.7,3.9,4.5,5.7,76,185,321,0.29,70,114,86,25.1,14,3.4,2.52,2,6.8,14.6,7.2
1100,83,360,USNC03,USNC03006,North Carolina,3.301543645,1.5397516930022583,23.02099017,562.799,,0.29824,14.0876,,489.447,0.05,sand loam,0.32771,,,0.77909,0.0694,,171.842,,125.599,,80.7467,,29.7992,,,2.35491,0.1899,145.2,,8.63827,5.41,8.46256,0.943517303,0.943517303,0.090966081,,3.37605,3.452415514,14.372399999999997,66,9.9,66.2,5.2,4.7,7.2,73,226,293,0.3,120,81,68,10.3,15,4.1,1.74,2.4,6.8,13.8,6.9
1136,83,372,USNC03,USNC03007,North Carolina,5.821601264,1.6834396355352956,30.75913812,558.105,,0.3446,14.0337,,501.55,0.05,sand loam,0.30338,,,0.5752,0.0709,,182.465,,65.901,,67.0841,,35.8091,,,2.71094,0.18304,164.893,,8.49055,5.03,8.57626,1.269676625,1.269676625,0.106978203,,6.11533,3.247557118,16.704,72,11.6,48.8,5.7,5.9,5.9,55,177,269,0.18,96,41,54,11,17,2.8,2.8,2,6.6,13.9,4.3
1133,83,371,USNC03,USNC03008,North Carolina,3.708881013,0.9402595688517457,13.83193947,587.579,,0.24859,7.56793,,105.413,0.05,loamy sand,0.11704,,,0.24856,0.0462,,180.805,,34.7372,,16.4205,,13.4241,,,1.71157,0.11395,207.987,,5.73845,4.31,8.96766,0.70489732,0.70489732,0.063393418,,2.03696,0.76046283,6.229199999999999,51,7.7,54,4.6,3.1,8.7,63,202,70,0.11,94,24,18,5.9,16,2.8,0.97,1,6.7,9.9,3
1130,83,370,USNC03,USNC03009,North Carolina,5.221736873,0.8418843045512425,24.95552716,504.168,,0.31391,6.52596,,150.571,0.05,loamy sand,0.11822,,,0.1404,0.0377,,157.733,,32.5886,,16.6168,,12.8844,,,2.05088,0.05,179.254,,6.1844,4.58,8.11496,0.595038275,0.595038275,0.061939507,,1.66492,0.983832018,7.273199999999999,44,4.9,44.1,2.6,2.3,7.3,51,165,76,0.06,81,17,17,5.8,13,2.3,0.8,1,6.6,8.1,4.1
1124,83,368,USNC03,USNC03010,North Carolina,2.803856198,0.7522534048700159,11.41376823,645.599,,0.24212,8.63837,,122.834,0.05,sand,0.05,,,0.31359,0.0315,,185.017,,23.1858,,12.1473,,16.2153,,,1.61104,0.10173,270.284,,5.01791,4.61,9.25066,0.779461975,0.779461975,0.068327456,,2.71932,0.781877338,4.071599999999999,39,5,65.4,3.1,1.9,9.1,75,205,76,0.13,81,16,15,7.6,14,2.6,1.28,0.9,6.8,8.7,3.7
